salary,company,jobname,jobcont,jobid
2000-3500/月,广州市九头鸟市场调查研究有限公司,前台文员,职位描述：主要从事接待，打印，文档管理，客户咨询及网上在线咨询解答工作，要求:口才及沟通能力较強，有耐心，会粤语及国语，品貌端庄，18-35岁之间，***;招聘单位:广州市九头鸟市场调查研究有限公司地    址:广州市环市东路372号正佳环市中心1310室简历投放:gzjtn007@163.com邮箱 合则约见面谈待遇：底薪+社保+提成+奖金+员工股权+正常假日+绩效旅游职能类别：前台接待/总机/接待生行政专员/助理关键字：前台文员前台接待行政助理行政文员助理商务文员文员举报分享,41
3000-5500/月,广州市九头鸟市场调查研究有限公司,司机,职位描述：要求有三年以上实际驾龄，持有C1驾照，熟悉广州及广东地区路线，能随时随地出车，年龄25一45岁之间，男女不限，有多年出租车司机经历及多年部队司机经历者优先;招聘单位:广州市九头鸟市场调查研究有限公司地    址:广州市环市东路372号正佳环市中心1310室简历投放:gzjtn007@163.com邮箱 合则约见面谈待遇：底薪+社保+提成+奖金+员工股权+正常假日+绩效旅游职能类别：商务司机后勤关键字：司机行政后勤举报分享,40
3500-6000/月,广州市九头鸟市场调查研究有限公司,网络推广员,职位描述：主要从事公司的宣传推广及广告策划工作，要求能熟悉运用微傅、论坛、社区、贴吧、软文等网络推广及网络优化手段，有多年广告工作经验者和网络推广经验者优先，男女不限;招聘单位:广州市九头鸟市场调查研究有限公司地    址:广州市环市东路372号正佳环市中心1310室简历投放:gzjtn007@163.com邮箱 合则约见面谈待遇：底薪+社保+提成+奖金+员工股权+正常假日+绩效旅游职能类别：网络推广专员SEO搜索引擎优化关键字：网络营销网络推广营销专员推广专员网络营销员接单员营销网销电子商务网站推广优化举报分享,39
6000-7999/月,广州华夏经纬市场调查有限公司,网站营运主管,职位描述：华夏经纬总部位于广州，北方区域总部设在北京，并在长沙、武汉、成都、深圳、昆明、青岛、福州、上海等城市设有分支机构。广州华夏经纬市场调查有限公司是国内最专业的市场研究公司之一，公司接受政府机构、企事业单位的委托，独立完成各类市场研究及管理咨询项目，研究领域涉及电信运营商、烟草、快速消费品、IT互联网、汽车/机械制造、房地产、医药卫生、家居房地产、商业服务等行业。华夏经纬凭借具有深厚专业知识和丰富行业经验的研究咨询队伍、规范严谨的工作流程和质量保证体系以及覆盖全国的市场资源网络，构建了服务不同领域的实力雄厚、结构合理的专业服务团队，在市场研究、第三方满意度测评、消费者行为研究、渠道/商圈规划、媒介研究、数据挖掘与分析、品牌管理等领域为客户提供专业的营销解决方案。广州华夏经纬市场调查有限公司现诚聘网站运营主管。岗位职责：1、负责网站规划、编辑、维护、推广和宣传工作；，管理网站频道及合作资源的整合；2、负责以搜索引擎优化为主的网络营销工作，制定计划提升网站的有效流量及关键词排名；3、网站在网络社区/论坛/站点/微信/微博的内容发布和推广工作；利用合理途径提升网站流量、访问量及转化率等指标；4、建立和完善网络营销机制，通过运营、推广、优化等方法，完成网络指标要求（用户数、交易额、转化率、业务占比等）；5、分析测评关键词，负责网站关键词优化方案实施；6、制定推广目标、推广计划、实施评估并改进方案；7、向潜在客户推广、介绍公司相关产品和服务；8、负责相关信息的发布、维护与收集；9、协调公司内部的运作实施，并完成公司品牌、产品推广的效果评估，提出改进方案。基本要求：1、熟悉网站开发、网站设计、内容编辑、网站优化、网站推广等相关流程；2、熟悉各种网络推广手段，精通BBS、社区、微信、微博等网络推广策略，能够在各类网站进行宣传推广；3、具有团队协作精神和良好的沟通协调能力。具有较强的语言和文字表达能力，具备良好的信息采编整合能力和图像处理功底；4、善于洞察用户心理，有较强的数据分析能力。擅长活动策划；5、熟练使用EXCEL、office等相关办公软件； 打字速度不低于60字/分；6、具备敏锐的互联网思维，有互联网推广资源者优先。岗位福利待遇：1、缴纳社会保险（养老、失业、工伤、生育、医疗等）及住房公积金；2、完善的入职及在职培训机制；3、每年享受带薪年假、法定节假日等福利；4、拥有广阔的职业提升空间，公平的晋升机制 ；5、良好的工作环境和团队氛围 ；6、公司每年为员工免费提供健康体检；7、丰富的公司员工活动。职能类别：SEO搜索引擎优化网络推广专员关键字：市场调研市场研究市场助理市场专员带薪年假奖金丰厚交通补助出差补贴节日福利举报分享,13
2000-10000/月,广州市九头鸟市场调查研究有限公司,市场调查员,职位描述：主要从事市场巡查、假冒产品调查、社会调查等工作，要求:18一35岁之间，男女不限，能吃苦耐劳、敬业爱岗、有团队合作精神者，退伍军人武警及有记者经历和知识产权打假经历者优先（上岗前公司组织短训一周）。招聘单位:广州市九头鸟市场调查研究有限公司地    址:广州市环市东路372号正佳环市中心1310室简历投放:gzjtn007@163.com邮箱 合则约见面谈待遇：底薪+社保+提成+奖金+员工股权+正常假日+绩效旅游职能类别：市场分析/调研人员情报信息分析人员关键字：调查员高级调查员知识产权知识产权调查打假调查市场举报分享,38
10000-13000/月,广州零点市场调查有限公司,研究经理（房地产事业部）,职位描述：工作职责：1.主要从事房地产市场潜力与市场细分、目标群体定位、产品定位、品牌与营销传播、业主满意度等研究；2.完成项目计划书的撰写，进行市场调研项目的方案设计、问卷设计等研究工作；3.撰写研究咨询报告工作；4.承担客户沟通、提案报告陈述工作。任职资格：1. 硕士及以上学历，社会学、统计学、市场营销、经济学、企业管理等相关专业；2. 3年以上地产行业工作经验，有知名地产顾问公司或开发商前期调研经验者优先；3. 了解商业地产/住宅地产的市场细分、市场定位、业态规划等顾问业务；4. 具备良好逻辑思维能力及咨询报告撰写能力；5. 具备良好的客户沟通能力，优秀的团队意识和协作精神；6. 具有较强的文字表达能力和语言表达能力，条理清楚，综合分析能力强；7. 熟练使用Word、PowerPoint、Excel、SPSS等办公软件；8. 具有较强的学习欲望和能力，具备快速学习能力，能够承受压力。可将简历发送至gzhr@idataway.com，并注明应聘职位！谢谢！职能类别：咨询经理关键字：市场调研研究经理举报分享,37
4500-5999/月,广州市利丰市场调查有限公司,电话文员/香港财仔2800-4000底薪,职位描述：职位要求1.年满18-30周岁2.粤语标准流利，口齿清晰，音质佳3.待人亲切，善与人沟通，性格活泼开朗，有敢于挑战高收入的信心4.具长期服务意向及良好的服务意识工作内容：3100-4000固定底薪。本公司于热线中心内，透过电话向香港客户进行联络登记服务，无需外出和轮班。本公司是与香港多间银行及律师行有着长期良好合作伙伴关系的顾问公司，透过本公司对于财务策划上面的专业知识，客户可以轻松面对业务上，以及个人方面的各种财务需求，现公司正大量招聘所述空缺，诚挚邀请有志于从事电话推广业务之优秀人才加入，成为我们的一份子.本公司深信，员工是公司最重要的资产，他们的成长就是公司的成功.工作时间：星期一至五10：00~19：00，中午有(75分钟)吃饭时间，每天另有(40分钟)小息时间，星期六日长短周双休，公司还有根据同事的工作质量，定期搞活动，旅游奖励同事！其余所有假期都是跟香港的公众假期休息。备注：1公司开业至今有5年以上，工作时间稳定无需加班，不用自己销售，只需填写客户基本资料，然后交给销售经理。室内电话，不需外出，不需与客户见面2.利丰市场调查有限公司长期招聘有意者请携带身份证原件、简历至以下地址面试。3.欢迎应届毕业生面试。实习期满，我司将提供实习证明以及实习生转全职员工的机会公司地点：广州市荔湾区人民中路（555）号，美国银行中心（2221）室，面试时间为周一至周五：10：00-19：00。（无需约见，可直接到工作地点面试）职能类别：信贷管理电话销售关键字：香港财仔渠道销售直销销售电话销售销售团购销售电话客服香港贷款银行贷款周末双休举报分享,10
4500-5999/月,广州市利丰市场调查有限公司,电话销售/电话文员/电话客服（双休+10点上班）,职位描述：职位要求1.年满18-30周岁2.粤语标准流利，口齿清晰，音质佳3.待人亲切，善与人沟通，性格活泼开朗，有敢于挑战高收入的信心4.具长期服务意向及良好的服务意识工作内容：于热线中心内，透过电话向香港客户进行联络登记服务，无需外出和轮班。本公司是与香港多间银行及律师行有着长期良好合作伙伴关系的顾问公司，透过本公司对于财务策划上面的专业知识，客户可以轻松面对业务上，以及个人方面的各种财务需求，现公司正大量招聘所述空缺，诚挚邀请有志于从事电话推广业务之优秀人才加入，成为我们的一份子.本公司深信，员工是公司最重要的资产，他们的成长就是公司的成功.工作时间：星期一至五10：00~19：00，中午有(75分钟)吃饭时间，每天另有(40分钟)小息时间，星期六日长短周双休，公司还有根据同事的工作质量，定期搞活动，定期旅游奖励同事！其余所有假期都是跟香港的公众假期休息。备注：1公司开业至今有5年以上，工作时间稳定无需加班，不用自己销售，只需填写客户基本资料，然后交给销售经理。室内电话，不需外出，不需与客户见面2.利丰市场调查有限公司长期招聘有意者请携带身份证原件、简历至以下地址面试。3.欢迎应届毕业生面试。实习期满，我司将提供实习证明以及实习生转全职员工的机会公司地点：广州市荔湾区人民中路（555）号，美国银行中心（2221）室，面试时间为周一至周五：10：00-19：00。（无需约见，可直接到工作地点面试）职能类别：销售代表电话销售关键字：渠道销售直销销售电话销售销售团购销售电话客服奖金丰厚人才推荐奖员工旅游出国机会举报分享,9
3000-4500/月,广州零点市场调查有限公司,QC督导,职位描述：工作职责：在项目的进行过程中，对问卷的质量控制和审核，以及建立完善的复核员的培训与工作评估体系等。工作内容：安排QC复核员的电话、街访、入户的复核工作；及时准确的提供QC报告，严把质量关，在项目结束后对此次QC做出复核情况总结。基本要求：－ 大专及以上学历；－ 市场研究公司两年以上督导工作经验，及一年以上QC工作经验；－独立完成QC质量培训，并能按项目通知书要求组织、培训。－ 较强的工作责任心及团队精神，为人正直；－ 良好的组织、协调和沟通能力；－ 能承受工作压力；－ 熟练使用Office 软件；职能类别：其他举报分享,32
3000-4499/月,广州华夏经纬市场调查有限公司,项目助理,职位描述：华夏经纬总部位于广州，北方区域总部设在北京，并在长沙、武汉、成都、深圳、上海等城市设有分支机构。广州华夏经纬市场调查有限公司是国内最专业的市场研究公司之一，公司接受政府机构、企事业单位的委托，独立完成各类市场研究及管理咨询项目，研究领域涉及电信运营商、烟草、快速消费品、IT互联网、汽车/机械制造、房地产、医药卫生、家居房地产、商业服务等行业。华夏经纬凭借具有深厚专业知识和丰富行业经验的研究咨询队伍、规范严谨的工作流程和质量保证体系以及覆盖全国的市场资源网络，构建了服务不同领域的实力雄厚、结构合理的专业服务团队，在市场研究、第三方满意度测评、消费者行为研究、渠道/商圈规划、媒介研究、数据挖掘与分析、品牌管理等领域为客户提供专业的营销解决方案。广州华夏经纬市场调查有限公司现诚招项目助理， 岗位职责如下：1. 搜集公司项目相关信息，进行项目前期调研；2. 协助项目经理起草项目建议书；3. 根据研究方案协助项目经理拟定调研问卷，并负责对项目相关人员培训；4. 协助项目经理进行数据处理，输出基础研究数据；5. 在项目执行过程中，跟进各环节进度，把握各环节执行质量；6. 对项目运作及方案进行总结，并进行公司内部交流；7. 负责项目相关各类材料的分类汇总、记录及保管；8. 参与研究部研讨，积极发表自己的意见。岗位要求如下：1.本科及以上学历（一本统招），社会学、统计学、心理学、市场营销学、经济学、计算机等相关专业；2.具有良好的逻辑思维能力、分析归纳能力、语言表达能力、人际沟通能力、文字撰写能力；3.熟练掌握OFFICE办公软件及SPSS；4. 具有良好的团队合作精神；5．能吃苦耐劳，能承受高强度的工作压力，可适应出差。有国内市场研究、市场调查或管理咨询公司工作经验者优先。职能类别：市场分析/调研人员市场企划专员关键字：项目助理研究员数据分析周末双休带薪年假年终双薪全勤奖交通补助出差补贴举报分享,20
8000-9999/月,广州零点市场调查有限公司,项目经理（财政绩效事业部）,职位描述：岗位职责：1. 参与财政业务的开拓和客户维护等市场性工作；2. 承担财政绩效评价、研究咨询和管理培训的项目性工作，包括需求谈判、研究设计、计划书（标书）撰写、项目实施管理、报告撰写、汇报等；3. 负责公共财政领域细分主题的资料收集、标准整理、指标开发、软文或论文撰写等研究性工作；4. 负责财政绩效产品线子产品的研发、理念设计和实操设计等产品性工作；5. 完成上级交办的行政性事务及其他事务。岗位要求：1. 有快速成长为业务负责人的潜质；2. 经济类、财政类、会计类、公共管理类专业优先（有财政领域工作背景其他专业亦可），硕士研究生学历以上，优秀本科亦可，原则要求985或者211院校；3. 应聘项目经理或者高级项目经理要求有1年以上财政领域工作背景，有财政定额标准研究学习和工作背景优先；4. 具备良好的沟通表达能力；5. 具备较好的学习创新能力，能够快速学习不同领域的知识，有明确的个人研究方向优先；6. 具备良好的统筹管理能力，能够控制项目进度和质量，团队协作意识强；7. 工作认真细致、严谨踏实，能够承受出差和不定时加班；8. 形象较好、气质较佳。有意者，请将简历发送至gzhr@horizonrcg.com.职能类别：专业顾问举报分享,34
8000-9999/月,广州零点市场调查有限公司,项目经理（快递物流事业部）,职位描述：岗位职责：1.从事快递行业市场调研分析工作；2.负责项目的前期沟通、计划、组织、运作和管理；3.参与项目计划书的撰写、竞标、谈判及报告陈述等工作 ；4.负责市场调研项目的方案设计、问卷设计以及报告撰写等研究工作。任职资格：1.本科以上学历，社会学、心理学、统计学以及市场营销等专业优先考虑；2.一年以上市场研究咨询行业经验；3.熟悉定性或定量分析方法，熟悉各类市场研究方法与模型及SPSS统计软件；4.良好的沟通能力及团队合作精神；5.良好的洞察力，严谨的逻辑思维能力。有意者请将简历发送至gzhr@horizonrcg.com，请注明应聘职位。谢谢！职能类别：调研员关键字：市场调研项目经理举报分享,30
3000-4499/月,广州零点市场调查有限公司,项目督导,职位描述：工作职责：辅助或独立完成项目的实地执行、监控等工作；应聘基本要求：1 本科，特别优秀的大专也可；2 良好的协调和沟通能力、认真好学、性格开放热情、自信坚韧、抗压性强；3 有良好的工作条理性、计划性、责任心及团队合作精神；4 愿意接受有挑战的工作，可适应出差和加班；5 良好的计算机技能，尤其是熟练使用办公自动化软件；6 有市场研究公司访问员或督导实习/兼职经验者优先考虑。职能类别：其他关键字：督导举报分享,33
8000-9999/月,广州华夏经纬市场调查有限公司,高级客户经理/客户经理,职位描述：华夏经纬总部位于广州，北方区域总部设在北京，并在长沙、武汉、成都、深圳、昆明、青岛、福州、上海等城市设有分支机构。广州华夏经纬市场调查有限公司是国内最专业的市场研究公司之一，公司接受政府机构、企事业单位的委托，独立完成各类市场研究及管理咨询项目，研究领域涉及电信运营商、烟草、快速消费品、IT互联网、汽车/机械制造、房地产、医药卫生、家居房地产、商业服务等行业。华夏经纬凭借具有深厚专业知识和丰富行业经验的研究咨询队伍、规范严谨的工作流程和质量保证体系以及覆盖全国的市场资源网络，构建了服务不同领域的实力雄厚、结构合理的专业服务团队，在市场研究、第三方满意度测评、消费者行为研究、渠道/商圈规划、媒介研究、数据挖掘与分析、品牌管理等领域为客户提供专业的营销解决方案。广州华夏经纬市场调查有限公司现诚聘客户经理若干名岗位职责 ：1、负责所辖区域的新客户开拓，客户信息的搜集，分析区域市场并制订市场拓展策略；2、与客户进行沟通，及时掌握客户需要，了解客户状态；3、定期对客户档案进行分析、整理，管理、维护客户数据库；4、参与合同的谈判与签订。任职条件 ：1、本科及以上学历，专业不限；2、一年以上相关行业销售经验。有电信运营商、烟草、电力、金融证券、培训等行业经验者优先；3、良好的沟通能力、卓越的陌生客户开发能力；4、具备良好的客户服务意识。吃苦耐劳，能适应经常出差；5、有积极进取的精神及接受挑战的信心，能承受较大的工作压力；6、为人诚信、正直、严谨、客观，品貌端正。岗位福利待遇：1、缴纳社会保险（养老、失业、工伤、生育、医疗等）及住房公积金；2、完善的入职及在职培训机制；3、每年享受带薪年假、法定节假日等福利；4、拥有广阔的职业提升空间，公平的晋升机制 ；5、良好的工作环境和团队氛围 ；6、公司每年为员工免费提供健康体检；7、丰富的公司员工活动。职能类别：销售经理客户代表关键字：渠道销售大客户销售周末双休带薪年假奖金丰厚加班补助交通补助节日福利举报分享,22
6000-7999/月,广州零点市场调查有限公司,项目助理（房地产事业部）,职位描述：岗位职责：1.从事房地产市场潜力与市场细分、目标群体定位、产品定位、品牌与营销传播、业主满意度等研究工作；2.参与房地产市场调研项目计划书的撰写，参加竞标；3.进行市场调研项目的方案设计、问卷设计等研究工作；4.撰写研究咨询报告工作。任职资格：1.硕士以上学历，房地产管理、心理学、社会学、市场营销、经济学、企业管理等相关专业；2.具备良好逻辑思维能力及咨询报告撰写能力；3.具备良好的客户沟通能力，优秀的团队意识和协作精神；4.具有较强的文字表达能力和语言表达能力，条理清楚，综合分析能力强；5.熟练使用Word、PowerPoint、Excel、SPSS等办公软件；6.具有较强的学习欲望和能力，具备快速学习能力，能够承受压力。可将简历发送至gzhr@horizonrcg.com ，并注明应聘职位！谢谢！职能类别：调研员关键字：市场调研举报分享,36
10000-14999/月,广州零点市场调查有限公司,研究经理（烟草事业部）,职位描述：岗位职责：1.从事烟草行业的市场调研项目管理、分析研究以及咨询工作；2.领导团队完成客户委托的市场调查研究项目，负责前期项目需求沟通、项目执行计划、组织、运作和管理；3.负责市场调研项目研究方案设计、问卷设计以及报告撰写等研究工作；4.承担部分业务拓展工作，参与项目计划书的撰写、竞标、谈判及报告陈述等工作。任职资格：1.本科以上学历，市场营销、社会学、心理学、统计学等专业；2.三年以上市场研究咨询行业工作经验；3.熟悉定性或定量分析方法，熟悉各类市场研究方法与模型及SPSS统计软件；4.熟悉烟草行业，对以下研究项目类型熟悉或有深度参与相关项目研究工作：零售监测、消费者需求研究、市场容量测算、新产品进入研究、市场细分、品牌诊断研究、客户满意度研究等；5.良好的沟通能力及团队合作精神；6.良好的洞察力，严谨的逻辑思维能力。有意者，请将简历发送至gzhr@horizonrcg.com ，并注明应聘职位！谢谢！职能类别：咨询经理关键字：市场调研研究经理举报分享,35
6000-7999/月,广州零点市场调查有限公司,高级数据分析员,职位描述：岗位职责：1.	负责调研项目前期的抽样技术的把握；2.	负责项目过程中的数据库建立清洗；3.	项目的数据分析模型建造及数据挖掘；4.	协助研究人员进行相关数据分析和挖掘。应聘基本要求：1.	具备相关数据分析及挖掘工作经验；2.	掌握相关数据分析工具；3.	热爱数据相关工作、有钻研精神；4.	良好的沟通能力及团队合作精神，较强的抗压能力。有意者，请将简历发送至gzhr@horizonrcg.com，谢谢！职能类别：其他关键字：数据分析员举报分享,29
4500-5999/月,广州华夏经纬市场调查有限公司,QC督导,"职位描述：华夏经纬总部位于广州，北方区域总部设在北京，并在长沙、武汉、成都、深圳、昆明、青岛、福州、上海等城市设有分支机构。广州华夏经纬市场调查有限公司是国内最专业的市场研究公司之一，公司接受政府机构、企事业单位的委托，独立完成各类市场研究及管理咨询项目，研究领域涉及电信运营商、烟草、快速消费品、IT互联网、汽车/机械制造、房地产、医药卫生、家居房地产、商业服务等行业。华夏经纬凭借具有深厚专业知识和丰富行业经验的研究咨询队伍、规范严谨的工作流程和质量保证体系以及覆盖全国的市场资源网络，构建了服务不同领域的实力雄厚、结构合理的专业服务团队，在市场研究、第三方满意度测评、消费者行为研究、渠道/商圈规划、媒介研究、数据挖掘与分析、品牌管理等领域为客户提供专业的营销解决方案。广州华夏经纬市场调查有限公司现诚聘QC督导岗位职责：1. 负责并安排复核员的具体工作，及时监督和指导；2. 负责项目质量的控制工作，保证项目质量和能如期完成；3. 负责项目劳务费的结算和***人员评估工作；4. 与FW部门，RE部门及DP部门沟通好项目情况并及时做出相应处理；5. 主动与项目组成员和上级汇报项目情况，及时作出项目小结。岗位要求：1. 工作认真细致，有较强的责任心、良好沟通能力和很好地执行力；2. 吃苦耐劳，能承受压力，具有良好的职业操守及高度的工作热情；3. 年龄22岁以上，本科以上学历,；4. 熟练使用EXCEL工具和常用办公软件；5. 有相关工作经验，能较熟练运用专业QC技能知识者优先。岗位福利待遇：1、缴纳社会保险（养老、失业、工伤、生育、医疗等）及住房公积金；2、完善的入职及在职培训机制；3、每年享受带薪年假、法定节假日等福利；4、拥有广阔的职业提升空间，公平的晋升机制 ；5、良好的工作环境和团队氛围 ；6、公司每年为员工免费提供健康体检；7、丰富的公司员工活动。职能类别：市场分析/调研人员促销主管/督导关键字：周末双休带薪年假奖金丰厚加班补助交通补助节日福利举报分享",19
10000-14999/月,广州零点市场调查有限公司,高级项目经理（金融行业）,职位描述：岗位职责：1.负责金融行业的神秘监测类、满意度类、客户服务提升类等研究咨询项目；2.参与客户沟通谈判，能够独立撰写项目建议书；3.独立带领团队完成客户委托的市场研究咨询项目，负责前期沟通、计划、组织、运作和管理；能力要求：1.本科以上学历，社会学、统计学以及心理学等专业优先；2.二年以上市场调研行业工作经验；3.熟悉定性或定量分析方法，熟悉各类市场研究方法与模型及SPSS统计软件；4.良好的沟通能力及团队合作精神；5.良好的洞察力，严谨的逻辑思维能力；有意者请将简历投递至gzhr@idataway.com职能类别：咨询总监关键字：咨询顾问研究总监弹性工作举报分享,26
8000-9999/月,广州零点市场调查有限公司,项目经理（公共财政事业部）,职位描述：岗位职责：1.	负责政府委托项目的研究设计，现场调研，实施管理，报告撰写，成果汇报等工作；2.	熟悉政府投资项目审批和政务服务工作。岗位要求：1.	至少1年以上的相关工作经验；2.	能够接受长期出差；3.	综合素质高，具备快速学习能力和优秀的沟通能力。有意者，请将简历发送至gzhr@idataway.com.我们的福利l 系统的内部晋升路径l 因人设岗的高度灵活l 有竞争力的薪酬体系l 系列培训课程l 创新转型机会多l 快速成长平台l 舒适的办公环境l 轻松快乐的工作氛围l 多彩的文化生活l 弹性工作l 五险一金l 带新年假l 年度体检l 国内/国际旅游l 节日礼物职能类别：调研员关键字：市场调研举报分享,25
6000-7999/月,广州市利丰市场调查有限公司,电话访问员/金融贷款专员（熟悉粤语/应届毕业生优先）,职位描述：职位要求1.年满18-30周岁2.粤语标准流利，口齿清晰，音质佳3.待人亲切，善与人沟通，性格活泼开朗，有敢于挑战高收入的信心4.具长期服务意向及良好的服务意识工作内容：于热线中心内，透过电话向香港客户进行联络登记服务，无需外出和轮班。本公司是与香港多间银行及律师行有着长期良好合作伙伴关系的顾问公司，透过本公司对于财务策划上面的专业知识，客户可以轻松面对业务上，以及个人方面的各种财务需求，现公司正大量招聘所述空缺，诚挚邀请有志于从事电话推广业务之优秀人才加入，成为我们的一份子.本公司深信，员工是公司最重要的资产，他们的成长就是公司的成功.工作时间：星期一至五10：00~19：00，中午有(75分钟)吃饭时间，每天另有(40分钟)小息时间，星期六日长短周双休，公司还有根据同事的工作质量，定期搞活动，定期旅游奖励同事！其余所有假期都是跟香港的公众假期休息。备注：1公司开业至今有5年以上，工作时间稳定无需加班，不用自己销售，只需填写客户基本资料，然后交给销售经理。室内电话，不需外出，不需与客户见面2.利丰市场调查有限公司长期招聘有意者请携带身份证原件、简历至以下地址面试。3.欢迎应届毕业生面试。实习期满，我司将提供实习证明以及实习生转全职员工的机会公司地点：广州市荔湾区人民中路（555）号，美国银行中心（2221）室，面试时间为周一至周五：10：00-19：00。（无需约见，可直接到工作地点面试）职能类别：电话销售投资/理财顾问关键字：财仔销售银行贷款电话销售销售电话访问员财务借贷直销销售立即上岗员工旅游出国机会举报分享,6
6000-7999/月,广州市利丰市场调查有限公司,电话客服/文员（懂粤语+双休+10点上班）,职位描述：职位要求1.年满18-35周岁2.粤语标准流利，口齿清晰，音质佳3.待人亲切，善与人沟通，性格活泼开朗，有敢于挑战高收入的信心4.具长期服务意向及良好的服务意识工作内容：3100-4000固定底薪，本公司于热线中心内，透过电话向香港客户进行联络登记服务，无需外出和轮班。本公司是与香港多间银行及律师行有着长期良好合作伙伴关系的顾问公司，透过本公司对于财务策划上面的专业知识，客户可以轻松面对业务上，以及个人方面的各种财务需求，现公司正大量招聘所述空缺，诚挚邀请有志于从事电话推广业务之优秀人才加入，成为我们的一份子.本公司深信，员工是公司最重要的资产，他们的成长就是公司的成功.工作时间：星期一至五10：00~19：00，中午有(75分钟)吃饭时间，每天另有(40分钟)小息时间，星期六日長短周双休，公司还有根据同事的工作质量，定期搞活动，奖励同事！其余所有假期都是跟香港的公众假期休息。备注：1.公司开业至今有5年以上，工作时间稳定无需加班，不用自己销售，只需填写客户基本资料，然后交给销售经理。室内电话，不需外出，不需与客户见面2.利丰市场调查有限公司长期招聘有意者请携带身份证原件、简历至以下地址面试。3.欢迎应届毕业生面试。实习期满，我司将提供实习证明以及实习生转全职员工的机会公司地点：广州市荔湾区人民中路（555）号，美国银行中心（2221）室，面试时间为周一至周五：10：00-19：00。（无需约见，可直接到工作地点面试）职能类别：销售代表电话销售关键字：渠道销售直销销售电话销售销售团购销售电话客服举报分享,8
6000-7999/月,广州市利丰市场调查有限公司,电话销售/电话文员/电话客服（双休+10点上班）,职位描述：职位要求1.年满18-35周岁2.粤语标准流利，口齿清晰，音质佳3.待人亲切，善与人沟通，性格活泼开朗，有敢于挑战高收入的信心4.具长期服务意向及良好的服务意识工作内容：3100-4000固定底薪。本公司于热线中心内，透过电话向香港客户进行联络登记服务，无需外出和轮班。本公司是与香港多间银行及律师行有着长期良好合作伙伴关系的顾问公司，透过本公司对于财务策划上面的专业知识，客户可以轻松面对业务上，以及个人方面的各种财务需求，现公司正大量招聘所述空缺，诚挚邀请有志于从事电话推广业务之优秀人才加入，成为我们的一份子.本公司深信，员工是公司最重要的资产，他们的成长就是公司的成功.工作时间：星期一至五10：00~19：00，中午有(75分钟)吃饭时间，每天另有(40分钟)小息时间，星期六日长短周双休，公司还有根据同事的工作质量，定期搞活动，奖励同事！其余所有假期都是跟香港的公众假期休息。备注：1公司开业至今有5年以上，工作时间稳定无需加班，不用自己销售，只需填写客户基本资料，然后交给销售经理。室内电话，不需外出，不需与客户见面2.利丰市场调查有限公司长期招聘有意者请携带身份证原件、简历至以下地址面试。3.欢迎应届毕业生面试。实习期满，我司将提供实习证明以及实习生转全职员工的机会公司地点：广州市荔湾区人民中路（555）号，美国银行中心（2221）室，面试时间为周一至周五：10：00-19：00。（无需约见，可直接到工作地点面试）职能类别：销售代表电话销售关键字：渠道销售直销销售电话销售销售团购销售电话客服举报分享,7
5000-7000/月,上海丰凡市场调查有限公司,渠道检查员（神秘顾客）,"职位描述：工作内容：1）负责到全国各地外出访问（全国各地4S汽车专卖店进行暗访／明访）；2）依照各项目的质量要求开展工作；3）能服从上级工作分配。岗位要求：1）20-40岁，高中或以上学历、应届毕业生或有相关行业经验2）持有C牌驾照（并有1年以上驾驶经验）；3）形象健康、外表成熟稳重；4）普通话标准,语言表达能力强,善于与陌生人沟通；5）具有一定社会阅历,一年及以上社会工作经验；6）有责任心、理解能力好、观察能力和记忆力强、敏感度高、有挑剔精神；7）热爱汽车,具备一定汽车基础知识；8）能熟练操作OFFICE办公软件及使用互联网；9）刻苦耐劳,适应长期外地出差工作。岗位优势：弹性工作：不用坐班，时间相对自由职能类别：调研员举报分享",4
