salary,company,jobcont,jobname
5000-10000/月,广东睿哲网络科技有限公司,岗位职责：1、负责制定运维资源需求及运维计划2、针对应用系统功能使用，支持相关业务流程变更或升级，配置相关系统参数、业务数据事项。3、维护所有机房设备，保证网络正常并建立警报机制，并负责各类故障和事务的应急响应和技术支持。4、产品使用的网络状况监控与故障响应，同时做好内部归类、总结。5、负责制定应用系统的管理制度、应急机制和保障方案，并贯彻执行。6、开发运维平台系统，通过学习和掌握各类工具实现运维自动化；岗位要求：1、熟悉linux系统原理，精通Linux基本操作和安全配置、常用服务的安装、配置及维护;2、精通Shell/Python编程（至少一种），使用脚本来完成日常系统运维工作；3、熟练Zabbix、Puppet等各种监控及运维平台搭建和配置；4、精通KVM、Xen等各种虚拟化技术原理及部署；5、有自动化运维经验，具备大型及分布式数据中心整体架构设计与规划能力优化；6、有虚拟化、云计算、CDN经验优先。7、较强自学能力，良好的文档阅读及撰写能力，具备主动的服务意识，适应出差。薪酬福利：1、工作时间：周一至五上午9：00-12：30，下午14：00-18：00；五天7.5小时工作制，周六日双休；2、带薪假期：享受国家法定节假日、婚假、产假（陪）、病假、丧假、年假等；3、福利待遇：入职购买五险一金，午餐补贴，具有竞争力的薪酬，年底双薪+奖金；4、节假贺礼：重大节日礼品/礼金；5、公司活动：定期组织文体活动、聚餐活动；6、企业培训及职业发展：新员工入职培训、部门培训、职能培训，广阔的职业发展平台。,系统工程师
7000-10000/月,杭州友声科技股份有限公司,1、web测试、linux c测试、app测试。任职要求：1、熟悉软件测试流程，具有系统测试的经验，对产品测试有丰富经验，有3年以上软件测试经验；2、精通软件测试理论和方法，精通多种工具（QTP，Loadrunner，TD/QC）；3、掌握C、C++、C#、VBScript、Python、Shell中的一种，有实际编程经验者优先；4、掌握Oracle、mysql或者SQL Server数据库；5、具有单元测试、集成测试经验者优先；6、有2年以上年自动化测试经验者优先；7、熟练使用Linux或Unix；8、良好的语言与书面表达及理解能力，对软件测试工作富有热情，拥有较好的沟通技巧及团队合作精神，较强的责任感及进取精神。,高级测试工程师（广州）
10000-14999/月,广州弘先网络科技有限公司,岗位职责：1．负责海外业务部署技术支持2．负责数据业务技术支持3．深入理解Linux系统，并且有基于linux/unix平台的大型系统运维和管理经验4．熟练使用shell，并且至少精通如下一种脚本语言，比如perl、python、php等5．有较强的服务意识，善于沟通协调，能够适应高压力、高效率的工作环境；6. 熟悉windows2008 域管理 组策略以及hyper-y虚拟机技术7．有互联网行业从业经验;有以下经验者，优先考虑：1．精通windows下的服务器管理技术，精通Windows Server操作系统对企业级运维的支持，包括Active Directory、储存技术、性能计数、健康监控、负载均衡、补丁安装等；2．熟悉Powershell、bat脚本，可以编写脚本文件从而使运维过程更加自动化；3．熟悉服务器硬件维护，拥有管理服务器机房硬件或者具备硬件评测的能力的人员优先考虑；4．拥有1年以上Windows大型网络游戏的运维工作经验。,海外运维
4500-5999/月,上海益玩网络科技有限公司广州分公司,"岗位职责：1、负责软件项目的测试计划、设计、实施、测试过程控制及总结分析等测试工作；2、测试报告等技术文档编写及维护；3、负责对软件测试过程、技术、方法的改进；4、协助上级做好测试项目的计划、资源安排等；5、主要负责游戏SDK、网站、以及app应用和后台的测试；任职要求：1、计算机软件、软件工程等相关专业；大专以上学历； 1年及以上测试经验2、熟练掌握软件功能、性能、单元和自动测试的理论和方法技巧，能独立制定测试计划、测试方案以及设计测试用例、能编制规范的测试文档；3、熟练使用自动化测试工具以及缺陷管理工具任等4、熟悉软件工程、软件测试理论、测试流程及方法；5、工作认真细致，善于发现、分析和总结，责任心强，具有良好的组织、沟通协调和文档撰写能力；6、具有团队合作精神和沟通技巧，工作认真细致，责任心强，抗压能力好；7、有一定的编码能力，熟悉python ,js 等一种脚本语言优先考虑。",软件测试工程师
8000-9999/月,广州三零卫士信息安全有限公司,岗位职责：1、负责参与和组织项目中的渗透测试任务；2、负责项目团队整体技术能力提升；3、负责帮助客户进行信息安全管理体系的完善及优化；4、负责重大信息安全事件的分析处置；5、负责日常工作中疑难安全漏洞、攻击威胁的分析验证；6、负责项目交付过程中重要技术方案的设计和编写；7、负责跟踪国内外的安全动态，对严重安全问题进行快速响应，并提供应急响应和处置建议。岗位要求：1、对 Web安全、PC安全、无线安全、移动安全、物联网安全、云安全之一有浓厚兴趣、能够主动学习研究；2、能独立挖掘客户端或web平台漏洞，熟悉SQL注入、跨站脚本、最新系统安全漏洞，有实际渗透测试和漏洞挖掘经验；3、熟悉防火墙、IPS、WAF配置，熟练使用常用渗透测试工具；4、熟悉TCP/IP、DNS、HTTP、IPSec等网络协议并灵活运用网络嗅探和扫描工具；5、熟悉Windows、Linux、Unix等操作系统内核工作原理，apache、tomcat、IIS等应用服务，Oracle/SQLServer/Mysql之一的安全配置；6、能熟练使用Linux，会Shell编程和使用Vim；7、熟悉C/C++/Python/Java/Perl/ PHP/JSP/Html5中任何一门，能够独立编写安全小工具；8、熟悉等保、风险评估工作；9、关注国内外最新的安全动态和漏洞信息，对安全信息有足够的敏感度；10、具备一定的英文阅读能力，能熟练阅读英文技术文档；11、较强的独立工作能力、以及刻苦专研的精神；12、有信息安全相关资质者优先，例如CISP、CISSP等；13、急招，以上条件并不需全部满足，经过面试，合格者待遇从优。,高级信息安全工程师
8000-9999/月,广州暴雨网络技术有限公司,岗位职责:工作描述 ：1、服务器的规划、监控，数据备份，日志分析，故障排除，性能调优等工作；2、研究系统架构、提高系统的健康性，参与运维流程制定、保证高效响应。职位要求 ：1、熟悉Linux操作系统的维护；2、熟悉Nginx+MySQL配置、使用；3、熟悉Cacti，Nagios等监控软件的使用；4、了解Shell编程、熟悉Perl、Python等脚本语言尤佳；5、有较强的学习能力，热爱系统管理工作，有高度的责任心，喜欢钻研系统管理相关技术；6、对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施；7、具有视频直播运维经验者优先。,系统运维工程师
6000-12000/月,广州市保伦电子有限公司,"岗位职责：1.负责基于Linux平台建立技术上的服务器运维规范；2.负责网站应用的运维、管理、部署；3.与研发团队沟通交流运维技术，使产品的运维更加稳定；各类故障和事务的应急响应和技术支持。岗位要求:1.系统：熟悉Linux系统, 包括操作系统原理, 常用系统命令, 系统服务。2.应用服务器：熟悉Nginx/tomcat/Redis/mycat等主流Linux平台应用服务器的配置与调优工作。3.高负载：了解负载均衡与高负载硬件/软件。了解硬件F5或A10的；熟练掌握软件LVS、Nginx+keepalive等负载均衡的配置、部署。4.脚本：能够利用shell或python来完成日常系统运维工作5.硬件：熟悉IP-CAN等存储服务器，会配置机房硬件方案6.热爱系统运维工作，能适应一定压力但同时又充满机遇的工作环境。7、经验要求:  2年工作经验8、其它要求:  有大型网站项目部署经验优先考虑、有数据中心机房建设方案优先考虑",IDC运维工程师
8000-15000/月,广州昊动网络科技有限公司,"职责描述：1、负责App后端接口的功能设计、开发和优化2、完成数据统计与分析的工作3、按照项目计划，完成开发任务职位要求:1、2年以上的Python或PHP或Node.js开发经验；2.对数据抓取感兴趣,有过爬虫经验的同学优先;3.能按时完成安排的工作，拥有独立解决问题的能力薪资待遇：8K-15K,有项目分红,年底双薪，五险一金齐全,节假日福利",php开发工程师
6000-12000/月,久邦数码,岗位职责：1、深刻理解产品已有的数据（PB级）；2、负责GO系列产品的海量数据处理；3、根据对产品业务的理解梳理数据需求，建立相关业务模型，指导业务的精细化运营；4、负责大数据开发平台的维护和优化工作；任职要求：（欢迎优秀应届生投递）1、男女不限，专业不限；2、有以下经验者优先：（1）精通SQL，熟悉Hadoop、Hive、Spark、Storm和拥有海量数据处理和挖掘经验者优先；（2）有HBase、Impala、Presto等开发经验者优先；（3）熟悉Shell和Linux开发环境，拥有Java、Python开发经验者优先；3、优秀的团队合作精神、诚实、勤奋、严谨，能够积极创新，乐于沟通，负责敬业；,软件工程师（大数据）
8000-12000/月,广州南广文化传播有限公司,岗位职责：1、 头条影音流媒体平台相关开发、升级、维护，保证平台高质量稳定运行，为用户提供最优的视听体验2、 主动思考产品需求，并依据平台特性提出体验、功能方面的优化建议，时刻不忘用户体验3、 完成开发主管交办的相关技术工作，编写出项目经理交代的各个功能模块完整代码4、 验证和修正测试中发现的问题5、 完成项目主管交代的其他任务岗位要求：1、 国内一流大学计算机科学工程等相关专业领域本科及以上学历毕业，学习成绩优异，有参加大型计算机系列比赛 并获得优异成绩者优先；三年以上工作经验，其中至少两年从事服务端开发2、 有扎实的计算机知识、优质的算法基础及良好的代码习惯3、 富有激情，喜欢接受挑战，具备优秀的学习能力和解决问题能力4、 熟悉Linux操作系统，熟练掌握Python/Lua/Go/C++等语言，并且有某一类语言的核心开发经验5、 了解视音频流媒体相关技术者优先,头条影音APP流媒体开发工程师
4000-8000/月,广州南广文化传播有限公司,"工作职责：1、管理、维护服务器及应用系统；2、优化平台系统架构、提升系统服务性能。职位要求：1、熟练使用Linux/unix操作系统,1年以上linux平台使用经验。2、熟悉主流linux安装、配置、管理及优化，有实际服务器管理经验和集群经验。3、熟练掌握perl、shell、python之一的脚本编程；4、熟练使用Mysql、Oracle，有实际数据库操作经验，熟悉常用sql语句。有数据库集群实际使用经验。5、熟悉常见Web系统架构，并具有很强的故障排查和解决问题的能力。6、工作认真细致、敬业，能承受较大的工作压力。7、大专以上学历；良好的英文阅读能力。8、开源软件开发维护者9、有门户运维经验者优先10、有手机流媒体经验者优先",运维工程师
10000-14999/月,广州暴雨网络技术有限公司,工作职责：独立负责移动产品版本测试，包括系统测试、性能测试、稳定性测试、兼容性测试等，保证发布质量；负责设计具有高易用性、易维护性的自动化测试框架；负责测试方法/工具的创新及开发，并推广使用，提高测试效率；负责推动研发流程的优化，提升研发效率。带领团队独立完成项目测试，组织团队完成项目的品质管理工作；维持和提升测试团队与项目组各职能团队之间的良好沟通渠道；优化、提高团队的测试效率和输出质量，发现团队、项目问题并予以改善；工作要求：计算机或相关专业本科以上学历；3年以上移动终端产品测试工作经验；熟悉Android、IOS其中的一个操作系统；具备移动终端应用的自动化测试开展经验，熟悉Instrumentation、UIAutomation其中至少一种测试工具，有自动化测试框架开发经验者优先；对于至少一门脚本开发语言(如shell/python/js/lua)有实际实践经验和理解的积累者优先考虑；良好的学习能力和技术钻研能力；,高级软件测试工程师
1500-1999/月,久邦数码,"1、熟悉 linux操作系统,熟悉shell及脚本编程，熟练linux常用命令2、了解python3、了解TCP/IP协议、网络协议，有良好的网络、安全、存储和计算机体系结构方面的知识4、掌握 Zabbix监控系统5、强烈的责任心、良好的沟通和协调能力",助理运维工程师
10000-18000/月,欢聚时代（多玩YY）,岗位职责:任职资格:,测试开发工程师
1500以下/月,久邦数码,实习职责：1、负责各产品的海量数据处理；2、负责日常的报表开发，数据提取；3、负责数据接口开发和维护；4、跟大数据大牛共事；简单要求：1、掌握基本SQL；2、熟悉Shell和Linux开发环境，掌握Java、Python开发语言者优先；3、了解Hadoop等开源项目和数据挖掘经验者优先；4、优秀的团队合作精神、诚实、勤奋、严谨，能够积极创新，乐于沟通，负责敬业；5、在校大三实习生优先，每周能保证3天实习时间的优先。,大数据实习生
8000-15000/月,广东睿哲网络科技有限公司,"岗位职责：1. 保证各个系统的上线的质量，确保用户的良好体验；2. 负责编写测试计划、测试用例，执行测试并输出测试报告；3. 收集整理软件问题，缺陷跟踪管理，推动软件问题及时合理的解决；4. 编写自动化测试脚本，完成功能测试用例；5. 编写性能测试脚本，完成性能测试用例、脚本、执行、分析及报告任职要求：1. 计算机或者相关专业，大学本科或以上学历；2. 1-2年以上的测试工作经验，熟悉B/S架构，有设计、编码经验者优先；3. 掌握缺陷管理、自动化测试和性能测试工具（QC，Loadrunner，QTP等）；4. 熟悉linux操作系统, 熟悉系统安装和调试；5. 熟悉网络，精通IP、TCP、UDP、HTTP、DNS, 熟练应用tcpdump排查Linux操作系统网络问题；6. 熟悉shell脚本，有python编程经验者优先；7. 有较强的语言表达能力，逻辑分析能力和学习能力，工作责任心强，细致有耐心薪酬福利：1、工作时间：周一至五上午9：00-12：30，下午14：00-18：00；五天7.5小时工作制，周六日双休；2、带薪假期：享受国家法定节假日、婚假、产假（陪）、病假、丧假、年假等；3、福利待遇：入职购买五险一金，午餐补贴，具有竞争力的薪酬，年底双薪+奖金；4、节假贺礼：重大节日礼品/礼金；5、公司活动：定期组织文体活动、聚餐活动；6、企业培训及职业发展：新员工入职培训、部门培训、职能培训，广阔的职业发展平台",测试工程师
8000-15000/月,广东信游电子商务有限公司,岗位职责：1、负责公司PC端，无线端平台软件产品的测试，包括功能，性能，稳定性等；2、根据产品需求说明和产品设计文档，编写相关的测试文档；3、准确详实的描述bug产生过程、bug现象，准确定位并跟踪问题，推动问题及时合理地解决；4、参与部门终端产品线测试平台、测试用例库、测试故障库的建设；5、独立和对应模块的产品人员、开发人员、设计等人员沟通，组织测试相关的评审会议；6、团队协作精神、良好的测试思维、逻辑思维能力、沟通能力。职位要求：1、有3年以上相关工作经验，熟悉软件测试流程、规范及方法2、有支付业务及自动化测试相关测试背景优先考虑；3、参与产品会议能根据需求和设计文档独立的编写测试用例，执行测试及反馈测试结果；4、熟悉一种及SQL，如java，python，shell等；5、熟悉各平台用户使用习惯，具有良好的用户体验观；6、具有高度责任心以及优秀的自我学习、沟通交流、团队合作、抗压能力。,测试工程师（无线端）
6000-15000/月,广州多益网络股份有限公司,薪资待遇：6000-15000元注意：本职位只接受官网系统投递简历，有意者请进入官网招聘地址（hr.duoyi.com）选择对应职位进行填写投递，我们将认真查看每一封简历并作回复，感谢您对多益的关注！工作职责：1.负责服务器上下线、日常变更，服务器性能测试及优化；2.配合开发人员解决服务器相关问题，保障公司在线业务的高可用高安全性；3.负责服务器软硬件、网络状况、以及公司网络的日常监控，确保第一时间发现异常并提出解决方案；4.根据服务器各项监控数据分析业务缺陷，提出优化改进方案并推进实施；5.搭建自动化、智能化的运维系统。职位要求：学历:本科以上工作年限:2年以上必要条件：1.精通Linux/Unix系统管理，能熟练使用shell脚本开发日常维护工具；2.熟悉mysql、apache、VPN等应用，能够根据需求优化性能及保障安全；3.有责任心，有良好的沟通能力，能承受较强的工作压力，愿意接受7*24小时随时响应的工作模式。优势条件：1.精通python脚本；2.有2年以上大型网络游戏经历。注意：本职位只接受官网系统投递简历，有意者请进入官网招聘地址（hr.duoyi.com）选择对应职位进行填写投递，我们将认真查看每一封简历并作回复，感谢您对多益的关注！,运维工程师
10000-14999/月,广东信游电子商务有限公司,岗位描述：1. 对手机端产品/和WEB端产品 进行产品测试，完成产品的质量保证和发布；2. 理解产品需求，结合用户使用场景进行测试用例的设计、讨论、完善和维护；3. 发现产品缺陷，提供缺陷调试和跟踪信息，帮助开发人员解决问题并进行验证；4. 总结测试过程中的问题，进行发布评估，并总结版本历史和遗留问题，为以后的测试提供关键依据；5. 利用脚本和自动化工具提高日常任务的执行效率和准确程度。岗位要求：1、具备两年测试经验2、熟悉软件测试理论，测试方法和测试流程3、熟悉用例管理，缺陷管理的基本流程；4、会至少一门语言（python，java等），有较强编程能力5、熟练掌握Selenium测试软件，接口测试，能够开发自动化测试脚本6、熟悉常用的Linux命令7、熟悉http协议8、熟练使用sql语句9、有测试支付项目经验的优先考虑10、较强的语言表达能力、逻辑思维能力，和团队合作能力；11、较强的自学能力和解决问题的能力；12、热爱软件测试工作并且服从管理，可以胜任重复性工作，工作细致认真，有耐心,自动化测试工程师
10000-14999/月,欢聚时代（多玩YY）,岗位职责:任职资格:,业务运维工程师-YY娱乐事业部
15000-20000/月,广东信游电子商务有限公司,"职位描述:1、依据产品需求完成高质量的Web前端开发和维护；2、对具体的产品进行性能优化，实现极致的Web加载、执行和渲染时间；3、在理解前端开发流程的基础上，结合前端实际建立或优化提升工作效率的工具；4、在理解产品业务的基础上，结合前端技术建立或优化Web的交互方式岗位要求:1、3年以上工作经验，精通各种跨浏览器技术及解决方案2、精通JavaScript语言,能够脱离各JS类库后熟练的进行跨浏览器开发；3、熟悉各种Web前端技术,包括HTML/XML/CSS等,有基于Ajax的RIA应用开发经验4、精通 vue、bootstrap、jquery ，熟练使用 gulp 、sass5、熟悉模块化开发方式，前后端分离工作方式，精通 ES5 及 ES6。6、对前端技术有持续的热情,个性乐观开朗,逻辑性强,善于和各种背景的人合作；7、自我管理能力强良好，崇尚团队合作，快速的学习能力，乐于分享与沟通8、至少熟悉一门非Web前端脚本的语言(如Java/node/PHP/python),并有项目经验优先；",前端开发工程师
15000-30000/月,广州多益网络股份有限公司,工作职责：负责自然语言处理研究工作；负责问答项目问题理解、语义分析、答案推理计算等研发工作。职位要求：学历:本科以上工作年限:三年以上必要条件：1.计算机相关专业毕业，本科及以上学历，具有三年以上相关工作经验；2.精通C/C++/Python编程语言，熟悉各种机器学习相关算法；2.问题解决能力强，有责任感；3.积极主动，勇于接受挑战，富有创新精神。优势条件：在中文语义分析，聊天机器人，知识图谱等领域有工作经验者优先。,自然语言处理研发工程师
10000-14999/月,广州多益网络股份有限公司,薪资标准：8000-15000元注意：本职位只接受官网系统投递简历，有意者请进入官网招聘地址（http://hr.duoyi.com）选择对应职位进行填写投递，我们将认真查看每一封简历并作回复，感谢您对多益的关注！工作职责：负责游戏客户端的脚本开发。职位要求：学历:本科以上工作年限:一年以上条件：1.计算机相关专业毕业，本科及以上学历，具有一年以上相关工作经验；2.精通c/c++；3.强烈的求知欲，具备很强的学习能力，可以承受高强度的工作压力；4.严谨的逻辑思维能力，具有极强的敬业精神和责任心；5.勤奋踏实，能吃苦耐劳，为人正直，有高度责任感和敬业精神，具有团队合作精神。优势条件：熟悉Python脚本。注意：本职位只接受官网系统投递简历，有意者请进入官网招聘地址（http://hr.duoyi.com）选择对应职位进行填写投递，我们将认真查看每一封简历并作回复，感谢您对多益的关注！,游戏客户端开发工程师
15000-30000/月,广州多益网络股份有限公司,工作职责：1.负责大数据基础平台、数据分析系统架构设计和开发；2.协调配合数据分析团队工作，保障数据挖掘建模和工程化。职位要求：1.本科以上学历，3年以上大数据系统架构经验；2.精通Hadoop/HBase/Spark/Storm技术及其生态圈；3.熟悉Kafka/Flume等数据收集处理技术；4.熟悉Java/Scala/Python等语言，熟悉大数据策略算法；5.具备良好的系统分析能力，解决问题能力。,大数据平台开发工程师
8000-12000/月,郑州珑凌科技有限公司,坐标郑州【岗位职责】：1、客户端劫持引擎的功能性测试，保证劫持引擎能够根据劫持规则拦截符合要求的IP报文。2、客户端界面交互流程的正确性测试，涵盖交互接口、鲁棒性等。3、转发网络（服务端）的正确性测试与错误定位。4、Web性能测试。【工作要求】：1、深入理解计算机网络。熟悉TCP/IP协议的工作原理，了解HTTP、DNS等应用层网络协议。2、对计算机网络安全（偏底层）有一定认识。扎实的操作系统基础知识。3、了解Windows和Linux应用层网络编程。了解各平台下的网络层过滤技术尤佳。4、掌握Python、Perl、Bash等一种或几种脚本语言，能够进行测试自动化与网络编程。了解C、C++、PHP。5、掌握LoadRunner等测试工具的使用。6、熟练阅读英文文档。【试题】我们的加速网络工作原理类似VPN。客户端劫持符合规则（通常是游戏进程发出）的IPv4数据包后，使用UDP隧道的方式发往入口服务器。入口服务器通过中转服务器将这个UDP承载的IP报文送往出口服务器。出口服务器执行NAT等工作后将IP报文发往最终目的服务器（通常是游戏服务器）。目的（游戏）服务器送回的IP报文处理后原路送回客户端，入口服务器到客户端依旧是UDP隧道的形式。隧道报文的格式如下：[IP  [UDP  [VxLAN   [IP2] ]  ]  ] 。其中IP和UDP为隧道本身的外层UDP报文，IP2为被劫持的内层IP报文，可以承载TCP、UDP、ICMP三种协议。VxLAN的格式见相关RFC说明。各层IP均支持IP分片。请在仔细理解和推敲上述工作原理后编写以下测试程序。一：验证整套加速流程的正确性。比如TCP、UDP、ICMP-Echo是否能被正确加速。【非必须】二：验证服务端的健壮性。比如如何对服务端进行协议攻击。【必须】三：如何验证测试程序本身的正确性？即针对测试程序的测试。【非必须】附加题【非必须】：在操作系统内核中，IP层是否有进程信息。即知道处理当前IP包时的内核是否代应用层程序执行。如果让你测试，你打算如何测试劫持客户端是否能满足所有常见的socket编程方式。给出文字说明即可。较高要求为编写以上测试程序，语言和平台均不限（测试一仅限在Windows、Mac环境下）。最低要求为给出测试思路和方案文档，要求开发人员可以根据文档编写出符合要求的程序。服务端测试环境: 120.25.152.234:4789入口服务器IP和隧道端口。此台服务器同时扮演了中转和出口服务器。把UDP报文发到这个地址，并接受它的回包即可。VxLAN中的VNI可随意指定。在第二类测试程序中，如果服务器被攻击成功，会在30秒后重启。即便测试案例不成功，也请把相应的代码发过来或写入文档。如果你对岗位感兴趣，请按照上述试题要求，写出相应的测试程序（测试思路和方案文档也ok），发送到邮箱job@lonlife.cn，收到以后我们会及时跟你联系我们提供什么福利？技术帝看这里：mac电脑、机械键盘、各种资料用书，想要打个报告！健身帝看这里：台球、乒乓、动感单车、淋浴间、洗衣机养生派看这里：免费水果、中央空调、空气净化器、净水器、微波炉、电冰箱懒觉侠看这里：上班不打卡、弹性工作时间、带薪年假宿舍条件这里：免费、可做饭、有阳台、上下班方便其他福利这里：五险一金、节日福利、生日福利、结婚生子礼金、公司营收分红、年终奖、免费法律咨询、伯乐奖Lonlife是一支有理想、有实力的年轻人组成的创业团队，好简历赶紧砸过来吧，也可以推荐优秀的小伙伴给我们，伯乐奖为月薪的10%－100%简历投递格式： 要求使用pdf格式邮件标题格式：姓名+应聘职位+期望薪酬+应聘信息来源（例如：李某+应聘软件测试+7k+前程）简历投放邮箱：job@lonlife.cn公司网址： http://www.lonlife.cn/,会写代码的性能测试
5000-8000/月,广州市云润大数据服务有限公司,职位要求：1.2年以上运维经验，有大数据运维经验优先2.熟悉网络基本原理，熟悉tcp/ip协议；3.熟悉tomcat、nginx、apache、IIS等常用web服务器架设、调优和故障处理；4.熟练使用linux，了解操作系统原理，在Linux系统管理及优化有丰富经验；5.熟练使用zabbix、cacti、nagios等常用监控工具；6.熟练Mysql、sqlserver、mongodb的基本语句和管理维护及常见故障处理；7.熟悉Shell、Python、Php、Perl至少一门脚本语言，有运维平台开发经验优先；8.熟悉ansible、saltstack、puppet自动化运维工具优先；9.熟悉反向代理、负载均衡和高可用技术优先。职位职责:1.负责Linux服务器集群（超过1600台服务器）的运维（Ubuntu/Redhat/CentOS）；2.负责大数据平台的存储模块的运维；3.负责Linux系统下的MySQL、NFS、FTP等的运维管理；4.负责公司产品线数据的备份，恢复、各类存储设备及相关异地存储；5.负责公司内网服务器的维护、优化、故障排除等。官网：http://www.urundata.com.cn地址：广州市天河区棠东东路御富科贸园C3座305-308室（BRT天朗明居站150米）公司福利：1.年终奖金；2.绩效奖励；3.伯乐奖金；4.技术书籍报销；5.公司属下投资子公司自营午餐（菜色多、无添加）半价供应；6.免费供应零食、饮料、茶叶……等；,Linux运维工程师
10000-14999/月,广州多益网络股份有限公司,薪资标准：8000-15000元注意：本职位只接受官网系统投递简历，有意者请进入官网招聘地址（hr.duoyi.com）选择对应职位进行填写投递，我们将认真查看每一封简历并作回复，感谢您对多益的关注！工作职责：负责游戏的常规玩法脚本开发。职位要求：学历:本科以上工作年限:一年以上条件：1.计算机相关专业毕业，本科及以上学历，具有一年以上相关工作经验；2.良好的编程语言基础；3.强烈的求知欲，具备很强的学习能力，可以承受高强度的工作压力；4.严谨的逻辑思维能力，具有极强的敬业精神和责任心；5.勤奋踏实，能吃苦耐劳，为人正直，有高度责任感和敬业精神，具有团队合作精神。优势条件：1.精通Python脚本；2.熟悉linux操作系统。注意：本职位只接受官网系统投递简历，有意者请进入官网招聘地址（hr.duoyi.com）选择对应职位进行填写投递，我们将认真查看每一封简历并作回复，感谢您对多益的关注！,游戏服务端开发工程师
8000-9999/月,北京互联通网络科技有限公司广州分...,"职责：1.负责基于各种协议的数据采集开发；2.负责数据标准化框架的开发；3.负责采集和标准化系统的性能优化；4.负责与系统其他功能模块的整合调试；要求：1.精通c/c++, java, python中的一种；2.熟悉各种网络协议：snmp, wmi, syslog等；3.熟悉Linux开发和调试环境，熟悉虚拟化技术VMware, KVM或其他开源虚拟化技术；4.有系统性能优化的思路和能力；5.有3-5年软件开发相关工作经验。",高级开发工程师
8000-9999/月,广州市宝芝林大药房连锁有限公司,"一、岗位职责1. 负责IDC机房Linux业务服务器的配置，维护，监控，调优，故障排除等；2. 大用户量下高性能服务器系统部署方案的制定及实施；3. 保障服务器与数据库安全，检查并消除安全漏洞；4. 数据备份、数据监控、应急响应、故障排除、编写数据分析报告等；二、任职要求1. 2年以上大中型在线系统运维工作经验、精通Linux系统及常见服务的安装配置，熟悉常见的负载均衡实现方案并有实际实施经验；2. 精通Linux系统如Redhat、Gentoo、精通Apache、NginX、MySQL、FTP、DNS、Squid等常用服务的安装、配置和维护；3. 精通和灵活运用1种以上的脚本语言，包括：Shell、PERL、PHP、Python等；4. 能够熟练排查运维过程中出现的服务故障、系统故障、网络故障；5. 高度的责任感，较强的故障分析及排除能力，善于在工作中学习，能够承受工作压力；6. 优先考虑：精通LAMP架构，熟悉PHP，有相关大中型在线系统开发及维护经验三、待遇：1、保底基本工资；2、团队销售业绩达成奖及超额奖金；3、公司提供面试食宿；4、年底双薪；5、完善的福利保障：广州社保（养老、医疗、工伤、失业、生育） 带薪假期（各类法定假期、年假、病假、产假、陪产假、婚假、丧假等）；6、公司提供岗位培训、晋升空间，为每位员工提供良好的职业发展机会；7、电商团队月休6天，每天8小时工作制。四、工作地点介绍：宝芝林、baozhilin文字及徽标是广州市宝芝林大药房连锁有限公司在中国和/或其它国家（地区）的商标或注册商标，受法律保护。 （原广州市宝芝林药业有限公司）广州市宝芝林大药房连锁有限公司成立于2000年10月，总部位于广州市越秀区执信南路10号。本着质量求信誉，信誉求发展的理念，公司和门店成为广州市最早实行和通过gsp认证的企业之一；立足于为健康服务，做百姓贴心人的服务理念。经过近十多年的发展，本公司已逐渐形成集医药产品连锁、药品批发的现代化医药企业，以新药、特药为特色，品种涵盖各个专科系列，其中包括抗肿瘤药、肝胆用药、心脑血管、糖尿病、风湿骨伤及其它类别的新药特药等，品种达5000多个。公司与国内外众多知名制药企业和医药批发公司建立了良好的长期合作关系，能够为顾客联系到前沿、稀缺的药物，及时采购到第一手货源，并提供新产品的研发及治疗信息。目前广州市宝芝林大药房连锁有限公司，拥有下属药店广州宝芝林大药房的16家分店，分别是：1、专科店（广州市越秀区先烈南路23号之a13铺）；2、先烈南店（越秀区先烈南路21号之五首层112房）；3、中山医药店（广州市越秀区中山二路52号首层[中山医科大学附属第一医院旁])；4、东川店(广州市越秀区东川路94号)；5、龟岗店(广州市越秀区龟岗大马路7号)；6、大德店(广州市越秀区大德路116号首层)；7、南医店(广州市白云区广州大道北同和中路白灰场北街1号云宝大厦一、二楼[南方医院门诊楼对面])；8、恒信店(广州市海珠区恒信路165-175号之一[广东省第二人民医院,即原解放军第一七七中心医院斜对面])；9、恒荔店(广州市荔湾区芳村大道中276号之二)；10、明心店(广州市荔湾区芳村大道中路224号之二)；11、中山三店(广州市天河区天河路633号天河酒店首层东侧)；12、桥东店(广州市番禺区桥东路77、79号之一)；13、广州宝芝林大药房连锁有限公司（广州市越秀区执信南路10号三楼）；14、佛山店（佛山市禅城区岭南大道第一人民医院对面--筹备中）；15、靖海店（广州市越秀区靖海路--筹备中）；16、淘金店（广州市越秀区淘金路--筹备中）。公司主要网站：http://www.360bzl.com/（广州宝芝林网上药店）http://www.gzbaozhilin.com（宝芝林大药房）；http://baozhilindyf.tmall.com/（宝芝林大药房旗舰店）",运维工程师
