salary,company,jobname,jobcont,jobid
6000-7999/月,汇丰银行（中国）有限公司,卓越理财客户经理,"职位描述：Retail Banking and Wealth Management (RBWM)Retail Banking and Wealth Management leverages HSBC’s global retail banking expertise and wealth management capabilities to deliver a broad range of world-class retail banking solutions to millions of customers. Driving for growth in key markets around the world, the business comprises areas such as retail banking, wealth management, insurance and asset management, with a focus on customer-centric propositions and innovative and efficient distribution channels that will differentiate our customer experience and deliver market leading retail banking and wealth management solutions.We are currently seeking an experienced professional to join our team.In this role, you will:- Take care of a HP customer portfolio and act as the major contact point of the customer;- Keep high level of service standards for internal and external HP customers;- Maximize profit and achievement of the growth of Premier clients portfolio;- Build effective relationships with clients to retain and develop sustainable relationships;- Complete regular reviews with clients to understand their current and long term needs and advise them on the products and services that help them achieve their goals;- Successfully complete Anti-Money Laundering and Sanctions training and post-course assessment, as requiredQualificationsTo be successful in the role, you should meet the following requirements:- Bachelor degree or above (recognized by the state);- Good command of English;- At least 2 years’ working experience in banking or service/sales positions of other industries;- Self-motivated and teamwork;- Strong sales and customer service skills;- Strong interpersonal and communication skills;- Could work under pressure.You’ll achieve more when you join HSBC.www.hsbc.com.cn/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within and inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website. HSBCNYFIssued by HSBC Bank (China) Company Limited职能类别：高级客户经理/客户经理个人业务客户经理举报分享",42
15000-22000/月,汇丰软件开发（广东）有限公司,"高级技术顾问, AS400","职位描述：Senior Consultant Specialist, AS400Global Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist, AS400.In this role, you will:·Provide system solutions to meet insurance business needs.·Perform vendor management in the various stages of project, such as requirements gathering, Function design, technical design, development, testing, implementation and support.·Perform project governance according to bank's IT standard and quality requirements.·Work closely with GLTc and INSH to follow RBPM Risk and Issues Management Process.·Manage relationships with key stakeholders with various communication skill and influencing skills.To be successful in this role, you should meet the following requirements:Technical skill·10 years IT working experience, preferably in an enterprise or a global environment, at least 5 year project management experience.·Has experience on RBPM Risk and Issues Management Processing·Be familiar with insurance business and insurance system·Be familiar on vendor management·Strong analytical and problem solving skills, able to work independently, proactively and under pressure against multiple deadlines.Soft skill·Excellent interpersonal, communication and presentation skills with good command of spoken and written English.·A highly-motivated individual with positive and proactive attitude. Open mindset and adapt to the change.·Confident to interact directly with people of different culture/language background.·Willing to work offshore and travel if requiredYou’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：AS400举报分享",24
15000-19999/月,汇丰软件开发（广东）有限公司,"技术顾问, Oracle","职位描述：Consultant Specialist, OracleGlobal Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist, Oracle Developer.In this role, you will:· Develop and implement IT solutions to meet business users’ requirements.· Follow development standard and guidelines to ensure good quality of delivery.· Prepare required project related documentation.· Work together with BA, testing, and support team closely on development and maintenance projects.To be successful in this role, you should meet the following requirements:· 6+ years exposure to Oracle 10g 11g, administration or development.· Understanding of data warehousing / data mart, ETL techniques and approaches.· Good understanding of SQL, PL/SQL, relational databases, optimization and indexing· Proven emphasis on quality with experience of unit testing and test driven development· Strong problem solving skills· Strong English communication skills.· Accuracy and timeliness of delivering solutions using coding standards and practices· Ability to collaborate with individuals from all levels within the IT community· Scripting and batch processing experience using UNIX shell and Control-M.· Self motivated, enthusiastic and proven fast learner· Strong team player· Structured worker able to efficiently manage multiple tasks· Takes ownership of tasks assigned to ultimate resolutionPreferred Additional Skills· Oracle OCP· Oracle Data Warehouse fundamentals· ETL experience· Control-M· Rational Team Concert (RTC)· AgileYou’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：Oracledeveloper举报分享",26
15000-22000/月,汇丰软件开发（广东）有限公司,"高级技术顾问, Production Support","职位描述：Senior Consultant Specialist, Production SupportHSBC Operations, Services and TechnologySome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Operations, Services and Technology, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist, Production Support.Job Duties:The job holder will have to perform the following duties:? Develop analytical skills to resolve problems and incidents of varying complexity to the Group’s production environments in Equity Finance;? Accurately capture and analyse computer performance measured against agreed targets to identify service shortcomings and agree appropriate solutions;? Implement day to day user account administration and application maintenance;? Build up a basic understanding of the? OMEGA/SBL/Phoenix systems infrastructure that supports the global equities business and cross asset FIX connectivity? Ensure compliance with all relevant internal instructions (FIMs, GSMs, SOX circulars) and external regulatory requirements, including the management of operational risk and adherence to the Group’s standards of ethical behaviour? Build an excellent rapport with users and 3rd party vendors and gain an understanding of business flows and business requirements? Participate in the testing, implementation and roll out of new system versions? Maintain a good working relationship with other IT personnel including developers, business analysts and overseas IT managersCandidate Specifications:? University graduate with a degree in computer science or a relevant discipline? Good communication skills, and problem resolution skills? Ability to work under pressure, and have the ability to adapt to rapidly changing situations? In depth knowledge of standard office tools e.g. excel? Basic understanding of Linux/Unix scripting and SQL scripting with a good knowledge of IT infrastructures? Knowledge of FIM protocols and Oracle/Sybase would be very useful? Excellent interpersonal and communication skills in English/Cantonese/PutonghuaAdditional Requirements:1) Experienced IT professional with the position of S Consultant Specialist2) Experience in one or more areas of Unix, Linux, MS-Windows and Scripting.3) Proficiency in verbal and written English communication skills (frequent communication in oral English with other parties will be required).4) Work under pressure.5) Self-motivated.6) Find logical solutions to problems and manage to resolution. Able to response to production problem with good sense of judgement between escalation and further investigation.7) Understand and attain technical knowledge from on the job experience.8) Good interpersonal and communication skills. Be pragmatic and flexible with an open minded approach to dealing with teams with differences in terms of geographic location, language and culture and relationship and proximity to the users.9) With experience in GB&M products, application systems production support, Perl. PL/SQ, Control M,, XML and HTML would be added advantage.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by HSBC Software Development (Guangdong) Limited.职能类别：技术支持/维护工程师关键字：ProductionSupport技术支持维护工程师举报分享",23
,汇丰银行（中国）有限公司广州分行,Analyst Global Markets Guangzhou HSBC China (Pearl River Delta)Description,"职位描述：DescriptionMarkets (GM)Offering clients direct access to the rapid growth in emerging markets worldwide, HSBC Global Markets complements local knowledge in 60 countries with a sophisticated understanding of global economics. Focusing on four principal asset classes – foreign exchange, rates, credit and equities – Global Markets offers unrivalled investment expertise and market knowledge to global investors.We are currently seeking an experienced professional to join our team.In this role, you will:Directly contribute to HSBC China Markets sales performance, support branch customer trainings and development by introducing Markets products/servicesto maintain sound credit quality and in compliance with both internal guidelines and external regulatory requirements.to work in close co-ordination within the Bank/other entitiesManage the operational risks inherent in Markets and reduce the level of operational risk losses and protect the Bank from foreseeable future losses.Provide Deal execution for external and internal clientsManage good relationship with existing clients and increase of share of walletProvide MI for the teamUpdate research and treasury related reportsProvide product support to the customer groupsSuccessfully complete Anti-Money Laundering and Sanctions training and post course assessment, as requiredQualificationsTo be successful in the role, you should meet the following requirements:Consider fresh graduate. Relevant working experience with banks will be a plus.Smart, quick to learnExcellent quantitative and analytic skillCandidate need to work with high efficiency and accuracyGood teamwork, communication & negotiation skillsGood English & PC skillsComfortable to work under pressureYou’ll achieve more when you join HSBC.www.hsbc.com.cn/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within and inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website. HSBCJSHIssued by HSBC Bank (China) Company Limited职能类别：市场分析/调研人员举报分享",30
10000-14999/月,汇丰软件开发（广东）有限公司,"高级软件工程师, Oracle","职位描述：Senior Software Engineer, OracleGlobal Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Oracle Database Developer.In this role, you will:· Develop and implement IT solutions to meet business users' requirements.· Follow development standard and guidelines to ensure good quality of delivery.· Prepare required project related documentation.· Work together with BA, testing, and support team closely on development and maintenance projects.To be successful in this role, you should meet the following requirements:· Minimum 3 years of IT experience.· A sound appreciation of the full development life cycle, including release management.· Extensive experience in Relational Database (Oracle), SQL (PL/SQL), Data warehouse design, and Linux (or Unix).· Technical experience in Java.· Knowledge in Control-M.· Good documentation skills.· Strong English communication skills.· Enthusiastic and self-motivated with excellent time management skills and strong initiative.· Able to work independently and effectively under pressure against multiple deadlines.Preferred Additional Skills:· Extensive knowledge of Java, specifically the language fundamentals and its application to real-time, high performance systems combined with knowledge of database and web technologies.· Knowledge of Unix fundamentals and scripting· Knowledge of Object Oriented theory and related design patterns as well as modelling, for instance using UML· Ability to use a range of software development tools including RAD, Eclipse, Ant, JUnit and RTC· Demonstrable ability to take ownership of a development through problem identification, solution design and delivery for small to medium size projects· Experience of automated testing, refactoring, code reviews and continuous integration· Interest in the development process and how to improve it at the team and department level· Knowledge of Banking and Financial products.· Oracle DB Certifications.· Experience with reporting tools such as Business Objects, Qlikview, Cognos.You’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：Oracledeveloper举报分享",21
,汇丰人寿保险有限公司,"Manager, Business Development","职位描述：Job DescriptionManager, Business Development, HSBC Life Insurance Guangdong Branch (Preparatory) : 0000612EDescriptionManager, Business Development, HSBC Life Insurance Guangdong Branch (Preparatory)(No. of Vacancy: 1; Location: Guangzhou)We see a future with so much to offer. Do you?Around the world, growth is bringing new prosperity; businesses are pioneering new trade routes; and new centres of wealth and influence are emerging. At HSBC, we’re inspired by the ways the world is changing for our business and for our customers. That’s why we’re looking to connect with the best and the brightest people from across the globe. With so much to offer, we’re ideally placed to help you realise your ambitions.HSBC Life Insurance Company LimitedHeadquartered in Shanghai, HSBC Life Insurance Company Limited was established in August 2009.  It is a 50-50 joint venture between HSBC Insurance (Asia) Limited and The National Trust Ltd.  With a registered capital of RMB1025 million, the Company serves affluent and high-net-worth customers in Shanghai and Beijing through HSBC and Hang Seng bank's distribution channels.  The Company offers comprehensive insurance services covering protection, retirement, children’s education, legacy planning and wealth growth to individuals and families.We are currently seeking an experienced professional to join this team in the role of Manager, Business Development, HSBC Life Insurance Guangdong Branch (Preparatory).In this role, you will:- Coach the frontline sales force team of banking partners to develop customer-centric service delivery- Continuously review and proposed updates on policies and procedures to ensure adherence to legal and regulatory requirements and operation efficiency- Continuously assess the compliance risks of the sales staff and suggest appropriate remedial actions- Provide support in product knowledge, sales skills and quality measures are provided and reinforced to the frontline sales teams of our banking partners.- Help to resolve customers issues/ complaints to build customer loyalty for insurance company- Obtain and share market intelligence and different partners’ input for analysis and provide feedback on incentive campaigns and programs- Facilitate the effective and timely roll-out of compensation, quality and incentive programs- Enhance success with timely, regular, on-going effective communication of such programs to banking partners & staffQualificationsTo be successful in the role, you should meet the following requirements:- Reasonable experience in salesforce (10 years ), sales management (5 years) and bancassurance (3-5 years)- Possess board-based knowledge of the Insurance business and China practices- Experience in strategic planning exercise- Good influential skills – able to influence people of different cultures and backgrounds- Strong verbal and written communication skills in both English and Chinese. Must be able to communicate effectively in Putonghua and Cantonese- Excellent interpersonal skills – excellent customer relationship management- Strong leadership - able to lead, inspire, motivate and develop the teams to deliver business performance and a team player- Compulsary to have valid insurance sales agent license《保险代理从业人员资格证书》.You’ll achieve more when you join HSBC.HSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within and inclusive and diverse environment. Personal data held by the Company relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by HSBC Life Insurance Company LimitedJob Field : InsurancePrimary Location : Asia Pacific-China-Guangdong-GuangzhouSchedule : Full-time Shift : Day JobType of Vacancy : Country vacancyJob Posting : 30-Apr-2015, 09:36:51 Unposting Date : 31-May-2015, 23:59:00职能类别：保险业务经理/主管销售经理举报分享",30
17000+ /月,汇丰软件开发（广东）有限公司,"高级技术顾问, Java","职位描述：Senior Consultant Specialist, JavaGlobal Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist/Senior Consultant Specialist, Java.In this role, you will:? Design, Develop and implement IT solutions to meet business users’ requirements.? Conduct system tests, user acceptance tests and provide support on system implementation.? Follow the development standard and guidelines to ensure good quality of delivery.? Prepare project-related documentation.? Work together with development &amp; support teams in various locations on joint development and maintenance for projects.? Provide timely progress status update.To be successful in this role, you should meet the following requirements:? A university graduate with degree in computer science or a related discipline.? A minimum of 6 years' IT working experience, preferably in an enterprise or a global environment.? Solid development experience in Java/J2EE and Oracle is essential.? Technical experience in any of the following will be an advantage: Hibernate, Spring, JSP, XML, Portal, WebSphere, Data Synapse (Grid Computing), Adobe Flex.? Good communication skills and documentation skills in English is a must.? A sound appreciation of the full development life cycle, including release management.? Strong problem solving skills, able to work independently and under pressure against multiple deadlines.? Enthusiastic and self-motivated with excellent time management skills and strong initiative to work as part of a team.? Flexible and adaptable in accommodating change of requirement and willing to take new responsibilities when necessary.You’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师信息技术经理/主管关键字：JAVAJ2EE举报分享",20
15000-22000/月,汇丰软件开发（广东）有限公司,"高级技术顾问, Oracle","职位描述：Consultant Specialist, OracleGlobal Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist, Oracle Developer.In this role, you will:· Develop and implement IT solutions to meet business users’ requirements.· Follow development standard and guidelines to ensure good quality of delivery.· Prepare required project related documentation.· Work together with BA, testing, and support team closely on development and maintenance projects.To be successful in this role, you should meet the following requirements:· 6+ years exposure to Oracle 10g 11g, administration or development.· Understanding of data warehousing / data mart, ETL techniques and approaches.· Good understanding of SQL, PL/SQL, relational databases, optimization and indexing· Proven emphasis on quality with experience of unit testing and test driven development· Strong problem solving skills· Strong English communication skills.· Accuracy and timeliness of delivering solutions using coding standards and practices· Ability to collaborate with individuals from all levels within the IT community· Scripting and batch processing experience using UNIX shell and Control-M.· Self motivated, enthusiastic and proven fast learner· Strong team player· Structured worker able to efficiently manage multiple tasks· Takes ownership of tasks assigned to ultimate resolutionPreferred Additional Skills· Oracle OCP· Oracle Data Warehouse fundamentals· ETL experience· Control-M· Rational Team Concert (RTC)· AgileYou’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：Oracledeveloper举报分享",22
15000-19999/月,汇丰软件开发（广东）有限公司,"技术顾问, AS400","职位描述：Consultant Specialist, AS400Global Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist, AS400.In this role, you will:·Provide system solutions to meet insurance business needs.·Perform vendor management in the various stages of project, such as requirements gathering, Function design, technical design, development, testing, implementation and support.·Perform project governance according to bank's IT standard and quality requirements.·Work closely with GLTc and INSH to follow RBPM Risk and Issues Management Process.·Manage relationships with key stakeholders with various communication skill and influencing skills.To be successful in this role, you should meet the following requirements:Technical skill·10 years IT working experience, preferably in an enterprise or a global environment, at least 5 year project management experience.·Has experience on RBPM Risk and Issues Management Processing·Be familiar with insurance business and insurance system·Be familiar on vendor management·Strong analytical and problem solving skills, able to work independently, proactively and under pressure against multiple deadlines.Soft skill·Excellent interpersonal, communication and presentation skills with good command of spoken and written English.·A highly-motivated individual with positive and proactive attitude. Open mindset and adapt to the change.·Confident to interact directly with people of different culture/language background.·Willing to work offshore and travel if requiredYou’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：AS400举报分享",25
10000-14999/月,汇丰软件开发（广东）有限公司,"高级软件工程师, Production Support","职位描述：Senior Software Engineer, Production SupportGlobal Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Software Engineer/Senior Software Engineer, Production Support.Introduction:HSBC Global Banking and Markets IT department provides technology solutions to support its Global Banking and Markets business worldwide. Within the department, Global Production Support team is responsible for providing production services to end users.GBM Support Service has ‘follow the sun’ support model in place operating single global team. Teams are located in HK china, Guangzhou, UK, US and India. Collaboration and coordination with Global Teams is essential for providing support for Global Users.Candidate Requirement:Mandatory Skills:Unix,Oracle PL/SQL,Good Database understandingEnglish CommunicationOptional Skills:Comfortable with ITIL concepts,Control-M,Webshpere,Windows Server,Pega,Goldensource,Shell Scripting,GeneosPreferred Relevant Experience: 1+ yrs in production supportWorking Hours: Shift operation, on call serviceQualifications:More than 4 years working experiences. Preferred 1+ year relevant working experience in production supportTechnical graduates.Detailed Job Description:· Monitoring and AlertingUse monitoring tools to manage applications and respond to technical alerts raised.Closely monitor repeat incidents to ensure that problem management is alerted and knowledge management is kept up to date.· Incident and Problem ManagementIncident Manage and coordinate all raised incidents and service requests that have been escalated to other teams with the authority to ensure SLA’s and procedures are adhered to and appropriate tracking & root cause information is updated/recorded prior to closure.Participate in Major Incident Reviews and Service Improvement Programs as required.Locate root cause of the incidents, review and assess if problem management required, and update incident/problem tickets.Work with Problem Management team to proactively avoid incidents.Discuss with L3 for fixes, and coordinate releases.· Assessment and PrioritizationCorrectly & efficiently categories and prioritise all incidents and service requests, using standardized processes raisedEnsure that requests and incidents impacting critical business lines are assessed and escalated quickly to ensure minimal disruption and impact.· Escalation and CommunicationEnsure relevant stakeholders are informed of known escalations where appropriateIssue INS / flash reportKeep stakeholder up to date on the status of the issuesCommunicate to other stakeholders or other service owners to prevent same issue from happening to other services· Resolving and RecoveringLook up knowledge database for the procedures to handle the incidents and answer service requestsProvide solutions to users/business through the resolution of Incidents and Problems.Execute the procedures with necessary approval is understood and collectedContact other teams for resolution (eg vendor, infrastructure team) where an Incident/Problem cannot be resolved by the L1 Team.Appropriately escalate to L2 and/or to other teams according to predefined procedures on incident recovery (without handing over the responsibility on incident management)Coordinate with incident management team to involve to facilitate the service recoveryWork closely with SME and Level 2 teams where applicable on resolving technical requests and incidents, as well as understand where the business and technical solutions are being development and delivered.· Incident OwnershipIncident Manage and coordinate all raised incidents and service requests that have been escalated to other teams with the authority to ensure SLA’s and procedures are adhered to and appropriate tracking & root cause information is updated/recorded prior to closure.Collect the root cause and track for completion of corresponding problem ticket.· Logging and RecordingCorrectly & efficiently record and process all incidents and service requests in line with processes and proceduresResponsible for updating the Knowledge Management database with all relevant information relating to tickets resolved within the L1Ensure accuracy of the recording and metricProduce MI as required and analyse, as to identify any risks and/or achievement· Client ServicesOwn the relationship with the business for the requestAcknowledge and respond to users/business promptlyHandle and resolve customer complaintsCollect and validate information from business that are necessary for further investigationClarify business impact on incidentsKeep users/business up to date on the status of the queries/issues reportedInform users/business on any events or activitiesEnsure completion of user/business verification posted service recoveryMaintain key business relationships with users to allow quick assessment of requests and incidents.· OthersCoordinate DR testsReport service target breach and monitor service metrics, report and initiate corrective actionsIdentify threats and vulnerabilities and risks, categorize, estimate probability and escalateContribute ideas on more efficient business-IT operations, turn ideas into actions / plansUAT testing and sign-off of all support related items that will be deployed in production.Implementing the HSBC Risk Controls, you will act as the First Line of Defence, ensuring HSBC systems controls are enforced and exceptions reported.Support audits and regulatory reviews as requiredHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：ProductionSupport产品支持举报分享",29
10000-14999/月,汇丰软件开发（广东）有限公司,"高级软件工程师, Java","职位描述：Senior Software Engineer, JavaGlobal Software Delivery, HSBC Technology and ServicesSome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Technology and Services, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Software Engineer / Senior Software Engineer, Java.In this role, you will:1. Assist in the design of new/revised computer systems by studying existing systems, analyzing user requirements and specifying new/enhanced system components, and writing/amending programs according to specifications.2. Ensure effective installation of computer systems by participating in the testing and conversion procedure.3. Design, develop and implement IT solutions according to established RBPM standards and best practices.4. Conduct system tests, user acceptance tests and provide support on system implementation.To be successful in this role, you should meet the following requirements:1. Good command of written and oral English.2. Keen and enthusiastic.3. 2 - 6 years' experiences in supporting and developing computer applications, Java, J2SE/J2EE.4. Good financial knowledge and business sense would be an advantage.5. Strong problem solving skills, communication and interpersonal skills.6. Able to work under pressure and demonstrate initiative, enthusiasm and rapid learning capability.You’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by The Hongkong and Shanghai Banking Corporation Limited.职能类别：高级软件工程师软件工程师关键字：JavaJ2EE举报分享",19
